1.101240970154827858e-01,1.827309879744336632e-02,1.266579169200891981e-02,3.975532720851072954e-02,1.806235794999840050e-02
4.923333013220653614e-02,6.331828803738916156e-02,3.650351590426496873e-02,2.128215798627783664e-02,3.009592709967241764e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.394864325575936037e-01,2.559034113341229419e-02,3.576725674103951175e-02
7.229211349061535896e-04,0.000000000000000000e+00,9.204306582583736407e-02,7.065953882433283206e-02,3.629811026814772079e-02
4.321521175453759854e-04,2.827662003691965996e-04,3.459884546026868041e-02,5.930087390761547804e-03,1.588745905225305843e-01
