1.547631454476947888e-01,2.369748033894772399e-02,3.236090289858557789e-03,1.178460625786642568e-02,6.485541811301998721e-03
4.595461991304510690e-02,9.958927574108071556e-02,2.173337929596998522e-02,1.069967425317396026e-02,2.110540141148050525e-02
0.000000000000000000e+00,8.016738950929540615e-06,1.179182132292226209e-01,4.325297888658184708e-02,3.834139015597901740e-02
2.808530879142315858e-03,8.390853435306253267e-04,5.889630882616236213e-02,1.054067559731385745e-01,3.297819179780715759e-02
5.344492633953027359e-06,6.434769131279444686e-03,1.995099100254665164e-02,1.348415491546348793e-02,1.606260538671412663e-01
