1.000000000000000000e+00,3.486662524746814706e-01,2.159535207231097487e-01
3.486662524746814706e-01,1.000000000000000000e+00,3.619263425590367178e-01
2.159535207231097487e-01,3.619263425590367178e-01,1.000000000000000000e+00
