1.348533333333333251e-01,4.173333333333333062e-02,5.706666666666666311e-03,1.317333333333333377e-02,4.586666666666666843e-03
6.128000000000000114e-02,8.781333333333332658e-02,2.272000000000000061e-02,1.231999999999999935e-02,1.613333333333333286e-02
4.266666666666666654e-04,6.266666666666666913e-03,1.086133333333333395e-01,5.040000000000000036e-02,3.293333333333333529e-02
5.519999999999999733e-03,1.218666666666666683e-02,6.605333333333333889e-02,8.287999999999999534e-02,3.255999999999999867e-02
4.533333333333333659e-03,1.357333333333333308e-02,2.333333333333333440e-02,2.357333333333333503e-02,1.368266666666666798e-01
